3000m SC,Women,11:10.22,933.0
2 Miles,Women,10:38.61,933.0
5000m,Women,17:05.42,933.0
10000m,Women,36:05.52,933.0
2000m SC,Women,7:04.90,932.0
3000m,Women,9:54.13,932.0
3000m SC,Women,11:10.67,932.0
2 Miles,Women,10:38.97,932.0
5000m,Women,17:06.00,932.0
10000m,Women,36:06.77,932.0
2000m SC,Women,7:05.14,931.0
3000m,Women,9:54.45,931.0
3000m SC,Women,11:11.12,931.0
2 Miles,Women,10:39.32,931.0
5000m,Women,17:06.58,931.0
10000m,Women,36:08.02,931.0
2000m SC,Women,7:05.39,930.0
3000m,Women,9:54.78,930.0
3000m SC,Women,11:11.58,930.0
2 Miles,Women,10:39.67,930.0
5000m,Women,17:07.15,930.0
10000m,Women,36:09.28,930.0
2000m SC,Women,7:05.63,929.0
3000m,Women,9:55.10,929.0
3000m SC,Women,11:12.03,929.0
2 Miles,Women,10:40.02,929.0
5000m,Women,17:07.73,929.0
10000m,Women,36:10.53,929.0
2000m SC,Women,7:05.88,928.0
3000m,Women,9:55.43,928.0
3000m SC,Women,11:12.48,928.0
2 Miles,Women,10:40.38,928.0
5000m,Women,17:08.31,928.0
10000m,Women,36:11.79,928.0
2000m SC,Women,7:06.12,927.0
3000m,Women,9:55.76,927.0
3000m SC,Women,11:12.93,927.0
2 Miles,Women,10:40.73,927.0
5000m,Women,17:08.88,927.0
10000m,Women,36:13.04,927.0
2000m SC,Women,7:06.37,926.0
3000m,Women,9:56.08,926.0
3000m SC,Women,11:13.38,926.0
2 Miles,Women,10:41.09,926.0
5000m,Women,17:09.46,926.0
10000m,Women,36:14.30,926.0
2000m SC,Women,7:06.61,925.0
3000m,Women,9:56.41,925.0
3000m SC,Women,11:13.83,925.0
2 Miles,Women,10:41.44,925.0
5000m,Women,17:10.04,925.0
10000m,Women,36:15.55,925.0
2000m SC,Women,7:06.86,924.0
3000m,Women,9:56.73,924.0
3000m SC,Women,11:14.28,924.0
2 Miles,Women,10:41.79,924.0
5000m,Women,17:10.62,924.0
10000m,Women,36:16.81,924.0
2000m SC,Women,7:07.10,923.0
3000m,Women,9:57.06,923.0
3000m SC,Women,11:14.74,923.0
2 Miles,Women,10:42.15,923.0
5000m,Women,17:11.20,923.0
10000m,Women,36:18.07,923.0
2000m SC,Women,7:07.35,922.0
3000m,Women,9:57.39,922.0
3000m SC,Women,11:15.19,922.0
2 Miles,Women,10:42.50,922.0
5000m,Women,17:11.78,922.0
10000m,Women,36:19.32,922.0
2000m SC,Women,7:07.59,921.0
3000m,Women,9:57.71,921.0
3000m SC,Women,11:15.64,921.0
2 Miles,Women,10:42.86,921.0
5000m,Women,17:12.36,921.0
10000m,Women,36:20.58,921.0
2000m SC,Women,7:07.84,920.0
3000m,Women,9:58.04,920.0
3000m SC,Women,11:16.09,920.0
2 Miles,Women,10:43.21,920.0
5000m,Women,17:12.94,920.0
10000m,Women,36:21.84,920.0
2000m SC,Women,7:08.09,919.0
3000m,Women,9:58.37,919.0
3000m SC,Women,11:16.55,919.0
2 Miles,Women,10:43.57,919.0
5000m,Women,17:13.52,919.0
10000m,Women,36:23.10,919.0
2000m SC,Women,7:08.33,918.0
3000m,Women,9:58.70,918.0
3000m SC,Women,11:17.00,918.0
2 Miles,Women,10:43.92,918.0
5000m,Women,17:14.10,918.0
10000m,Women,36:24.36,918.0
2000m SC,Women,7:08.58,917.0
3000m,Women,9:59.02,917.0
3000m SC,Women,11:17.46,917.0
2 Miles,Women,10:44.28,917.0
5000m,Women,17:14.68,917.0
10000m,Women,36:25.63,917.0
2000m SC,Women,7:08.82,916.0
3000m,Women,9:59.35,916.0
3000m SC,Women,11:17.91,916.0
2 Miles,Women,10:44.63,916.0
5000m,Women,17:15.26,916.0
10000m,Women,36:26.89,916.0
2000m SC,Women,7:09.07,915.0
3000m,Women,9:59.68,915.0
3000m SC,Women,11:18.36,915.0
2 Miles,Women,10:44.99,915.0
5000m,Women,17:15.84,915.0
10000m,Women,36:28.15,915.0
2000m SC,Women,7:09.32,914.0
3000m,Women,10:00.01,914.0
3000m SC,Women,11:18.82,914.0
2 Miles,Women,10:45.34,914.0
5000m,Women,17:16.42,914.0
10000m,Women,36:29.41,914.0
2000m SC,Women,7:09.56,913.0
3000m,Women,10:00.34,913.0
3000m SC,Women,11:19.27,913.0
2 Miles,Women,10:45.70,913.0
5000m,Women,17:17.00,913.0
10000m,Women,36:30.68,913.0
2000m SC,Women,7:09.81,912.0
3000m,Women,10:00.66,912.0
3000m SC,Women,11:19.73,912.0
2 Miles,Women,10:46.06,912.0
5000m,Women,17:17.59,912.0
10000m,Women,36:31.94,912.0
2000m SC,Women,7:10.06,911.0
3000m,Women,10:00.99,911.0
3000m SC,Women,11:20.18,911.0
2 Miles,Women,10:46.41,911.0
5000m,Women,17:18.17,911.0
10000m,Women,36:33.21,911.0
2000m SC,Women,7:10.30,910.0
3000m,Women,10:01.32,910.0
3000m SC,Women,11:20.64,910.0
2 Miles,Women,10:46.77,910.0
5000m,Women,17:18.75,910.0
10000m,Women,36:34.48,910.0
2000m SC,Women,7:10.55,909.0
3000m,Women,10:01.65,909.0
3000m SC,Women,11:21.10,909.0
2 Miles,Women,10:47.13,909.0
5000m,Women,17:19.33,909.0
10000m,Women,36:35.74,909.0
2000m SC,Women,7:10.80,908.0
3000m,Women,10:01.98,908.0
3000m SC,Women,11:21.55,908.0
2 Miles,Women,10:47.48,908.0
5000m,Women,17:19.92,908.0
10000m,Women,36:37.01,908.0
2000m SC,Women,7:11.05,907.0
3000m,Women,10:02.31,907.0
3000m SC,Women,11:22.01,907.0
2 Miles,Women,10:47.84,907.0
5000m,Women,17:20.50,907.0
10000m,Women,36:38.28,907.0
2000m SC,Women,7:11.29,906.0
3000m,Women,10:02.64,906.0
3000m SC,Women,11:22.46,906.0
2 Miles,Women,10:48.20,906.0
5000m,Women,17:21.09,906.0
10000m,Women,36:39.55,906.0
2000m SC,Women,7:11.54,905.0
3000m,Women,10:02.97,905.0
3000m SC,Women,11:22.92,905.0
2 Miles,Women,10:48.56,905.0
5000m,Women,17:21.67,905.0
10000m,Women,36:40.82,905.0
2000m SC,Women,7:11.79,904.0
3000m,Women,10:03.30,904.0
3000m SC,Women,11:23.38,904.0
2 Miles,Women,10:48.92,904.0
5000m,Women,17:22.26,904.0
10000m,Women,36:42.09,904.0
2000m SC,Women,7:12.04,903.0
3000m,Women,10:03.63,903.0
3000m SC,Women,11:23.84,903.0
2 Miles,Women,10:49.27,903.0
5000m,Women,17:22.84,903.0
10000m,Women,36:43.36,903.0
2000m SC,Women,7:12.28,902.0
3000m,Women,10:03.96,902.0
3000m SC,Women,11:24.29,902.0
2 Miles,Women,10:49.63,902.0
5000m,Women,17:23.43,902.0
10000m,Women,36:44.63,902.0
2000m SC,Women,7:12.53,901.0
3000m,Women,10:04.29,901.0
3000m SC,Women,11:24.75,901.0
2 Miles,Women,10:49.99,901.0
5000m,Women,17:24.01,901.0
10000m,Women,36:45.90,901.0
2000m SC,Women,7:12.78,900.0
3000m,Women,10:04.62,900.0
3000m SC,Women,11:25.21,900.0
2 Miles,Women,10:50.35,900.0
5000m,Women,17:24.60,900.0
10000m,Women,36:47.18,900.0
2000m SC,Women,7:13.03,899.0
3000m,Women,10:04.95,899.0
3000m SC,Women,11:25.67,899.0
2 Miles,Women,10:50.71,899.0
5000m,Women,17:25.19,899.0
10000m,Women,36:48.45,899.0
2000m SC,Women,7:13.28,898.0
3000m,Women,10:05.28,898.0
3000m SC,Women,11:26.13,898.0
2 Miles,Women,10:51.07,898.0
5000m,Women,17:25.77,898.0
10000m,Women,36:49.73,898.0
2000m SC,Women,7:13.53,897.0
3000m,Women,10:05.61,897.0
3000m SC,Women,11:26.58,897.0
2 Miles,Women,10:51.43,897.0
5000m,Women,17:26.36,897.0
10000m,Women,36:51.00,897.0
2000m SC,Women,7:13.78,896.0
3000m,Women,10:05.95,896.0
3000m SC,Women,11:27.04,896.0
2 Miles,Women,10:51.79,896.0
5000m,Women,17:26.95,896.0
10000m,Women,36:52.28,896.0
2000m SC,Women,7:14.03,895.0
3000m,Women,10:06.28,895.0
3000m SC,Women,11:27.50,895.0
2 Miles,Women,10:52.15,895.0
5000m,Women,17:27.53,895.0
10000m,Women,36:53.56,895.0
2000m SC,Women,7:14.27,894.0
3000m,Women,10:06.61,894.0
3000m SC,Women,11:27.96,894.0
2 Miles,Women,10:52.51,894.0
5000m,Women,17:28.12,894.0
10000m,Women,36:54.83,894.0
2000m SC,Women,7:14.52,893.0
3000m,Women,10:06.94,893.0
3000m SC,Women,11:28.42,893.0
2 Miles,Women,10:52.87,893.0
5000m,Women,17:28.71,893.0
10000m,Women,36:56.11,893.0
2000m SC,Women,7:14.77,892.0
3000m,Women,10:07.27,892.0
3000m SC,Women,11:28.88,892.0
2 Miles,Women,10:53.23,892.0
5000m,Women,17:29.30,892.0
10000m,Women,36:57.39,892.0
2000m SC,Women,7:15.02,891.0
3000m,Women,10:07.61,891.0
3000m SC,Women,11:29.34,891.0
2 Miles,Women,10:53.59,891.0
5000m,Women,17:29.89,891.0
10000m,Women,36:58.67,891.0
2000m SC,Women,7:15.27,890.0
3000m,Women,10:07.94,890.0
3000m SC,Women,11:29.80,890.0
2 Miles,Women,10:53.95,890.0
5000m,Women,17:30.48,890.0
10000m,Women,36:59.95,890.0
2000m SC,Women,7:15.52,889.0
3000m,Women,10:08.27,889.0
3000m SC,Women,11:30.26,889.0
2 Miles,Women,10:54.31,889.0
5000m,Women,17:31.07,889.0
10000m,Women,37:01.23,889.0
2000m SC,Women,7:15.77,888.0
3000m,Women,10:08.60,888.0
3000m SC,Women,11:30.73,888.0
2 Miles,Women,10:54.67,888.0
5000m,Women,17:31.66,888.0
10000m,Women,37:02.51,888.0
2000m SC,Women,7:16.02,887.0
3000m,Women,10:08.94,887.0
3000m SC,Women,11:31.19,887.0
2 Miles,Women,10:55.03,887.0
5000m,Women,17:32.25,887.0
10000m,Women,37:03.80,887.0
2000m SC,Women,7:16.27,886.0
3000m,Women,10:09.27,886.0
3000m SC,Women,11:31.65,886.0
2 Miles,Women,10:55.39,886.0
5000m,Women,17:32.84,886.0
10000m,Women,37:05.08,886.0
2000m SC,Women,7:16.52,885.0
3000m,Women,10:09.60,885.0
3000m SC,Women,11:32.11,885.0
2 Miles,Women,10:55.75,885.0
5000m,Women,17:33.43,885.0
10000m,Women,37:06.37,885.0
2000m SC,Women,7:16.77,884.0
3000m,Women,10:09.94,884.0
3000m SC,Women,11:32.57,884.0
2 Miles,Women,10:56.12,884.0
5000m,Women,17:34.02,884.0
10000m,Women,37:07.65,884.0
2000m SC,Women,7:17.03,883.0
3000m,Women,10:10.27,883.0
3000m SC,Women,11:33.04,883.0
2 Miles,Women,10:56.48,883.0
5000m,Women,17:34.61,883.0
10000m,Women,37:08.94,883.0
2000m SC,Women,7:17.28,882.0
3000m,Women,10:10.60,882.0
3000m SC,Women,11:33.50,882.0
2 Miles,Women,10:56.84,882.0
5000m,Women,17:35.21,882.0
10000m,Women,37:10.22,882.0
2000m SC,Women,7:17.53,881.0
3000m,Women,10:10.94,881.0
3000m SC,Women,11:33.96,881.0
2 Miles,Women,10:57.20,881.0
5000m,Women,17:35.80,881.0
10000m,Women,37:11.51,881.0
2000m SC,Women,7:17.78,880.0
3000m,Women,10:11.27,880.0
3000m SC,Women,11:34.42,880.0
2 Miles,Women,10:57.57,880.0
5000m,Women,17:36.39,880.0
10000m,Women,37:12.80,880.0
2000m SC,Women,7:18.03,879.0
3000m,Women,10:11.61,879.0
3000m SC,Women,11:34.89,879.0
2 Miles,Women,10:57.93,879.0
5000m,Women,17:36.98,879.0
10000m,Women,37:14.09,879.0
2000m SC,Women,7:18.28,878.0
3000m,Women,10:11.94,878.0
3000m SC,Women,11:35.35,878.0
2 Miles,Women,10:58.29,878.0
5000m,Women,17:37.58,878.0
10000m,Women,37:15.37,878.0
2000m SC,Women,7:18.53,877.0
3000m,Women,10:12.28,877.0
3000m SC,Women,11:35.82,877.0
2 Miles,Women,10:58.66,877.0
5000m,Women,17:38.17,877.0
10000m,Women,37:16.66,877.0
2000m SC,Women,7:18.78,876.0
3000m,Women,10:12.61,876.0
3000m SC,Women,11:36.28,876.0
2 Miles,Women,10:59.02,876.0
5000m,Women,17:38.77,876.0
10000m,Women,37:17.96,876.0
2000m SC,Women,7:19.04,875.0
3000m,Women,10:12.95,875.0
3000m SC,Women,11:36.74,875.0
2 Miles,Women,10:59.38,875.0
5000m,Women,17:39.36,875.0
10000m,Women,37:19.25,875.0
2000m SC,Women,7:19.29,874.0
3000m,Women,10:13.28,874.0
3000m SC,Women,11:37.21,874.0
2 Miles,Women,10:59.75,874.0
5000m,Women,17:39.96,874.0
10000m,Women,37:20.54,874.0
2000m SC,Women,7:19.54,873.0
3000m,Women,10:13.62,873.0
3000m SC,Women,11:37.67,873.0
2 Miles,Women,11:00.11,873.0
5000m,Women,17:40.55,873.0
10000m,Women,37:21.83,873.0
2000m SC,Women,7:19.79,872.0
3000m,Women,10:13.96,872.0
3000m SC,Women,11:38.14,872.0
2 Miles,Women,11:00.48,872.0
5000m,Women,17:41.15,872.0
10000m,Women,37:23.13,872.0
2000m SC,Women,7:20.05,871.0
3000m,Women,10:14.29,871.0
3000m SC,Women,11:38.61,871.0
2 Miles,Women,11:00.84,871.0
5000m,Women,17:41.74,871.0
10000m,Women,37:24.42,871.0
2000m SC,Women,7:20.30,870.0
3000m,Women,10:14.63,870.0
3000m SC,Women,11:39.07,870.0
2 Miles,Women,11:01.21,870.0
5000m,Women,17:42.34,870.0
10000m,Women,37:25.72,870.0
2000m SC,Women,7:20.55,869.0
3000m,Women,10:14.96,869.0
3000m SC,Women,11:39.54,869.0
2 Miles,Women,11:01.57,869.0
5000m,Women,17:42.93,869.0
10000m,Women,37:27.01,869.0
2000m SC,Women,7:20.80,868.0
3000m,Women,10:15.30,868.0
3000m SC,Women,11:40.00,868.0
2 Miles,Women,11:01.94,868.0
5000m,Women,17:43.53,868.0
10000m,Women,37:28.31,868.0
2000m SC,Women,7:21.06,867.0
3000m,Women,10:15.64,867.0
3000m SC,Women,11:40.47,867.0
2 Miles,Women,11:02.30,867.0
5000m,Women,17:44.13,867.0
10000m,Women,37:29.61,867.0
2000m SC,Women,7:21.31,866.0
3000m,Women,10:15.98,866.0
3000m SC,Women,11:40.94,866.0
2 Miles,Women,11:02.67,866.0
5000m,Women,17:44.73,866.0
10000m,Women,37:30.90,866.0
2000m SC,Women,7:21.56,865.0
3000m,Women,10:16.31,865.0
3000m SC,Women,11:41.41,865.0
2 Miles,Women,11:03.03,865.0
5000m,Women,17:45.32,865.0
10000m,Women,37:32.20,865.0
2000m SC,Women,7:21.82,864.0
3000m,Women,10:16.65,864.0
3000m SC,Women,11:41.87,864.0
2 Miles,Women,11:03.40,864.0
5000m,Women,17:45.92,864.0
10000m,Women,37:33.50,864.0
2000m SC,Women,7:22.07,863.0
3000m,Women,10:16.99,863.0
3000m SC,Women,11:42.34,863.0
2 Miles,Women,11:03.77,863.0
5000m,Women,17:46.52,863.0
10000m,Women,37:34.80,863.0
2000m SC,Women,7:22.32,862.0
3000m,Women,10:17.33,862.0
3000m SC,Women,11:42.81,862.0
2 Miles,Women,11:04.13,862.0
5000m,Women,17:47.12,862.0
10000m,Women,37:36.10,862.0
2000m SC,Women,7:22.58,861.0
3000m,Women,10:17.66,861.0
3000m SC,Women,11:43.28,861.0
2 Miles,Women,11:04.50,861.0
5000m,Women,17:47.72,861.0
10000m,Women,37:37.41,861.0
2000m SC,Women,7:22.83,860.0
3000m,Women,10:18.00,860.0
3000m SC,Women,11:43.75,860.0
2 Miles,Women,11:04.87,860.0
5000m,Women,17:48.32,860.0
10000m,Women,37:38.71,860.0
2000m SC,Women,7:23.09,859.0
3000m,Women,10:18.34,859.0
3000m SC,Women,11:44.21,859.0
2 Miles,Women,11:05.23,859.0
5000m,Women,17:48.92,859.0
10000m,Women,37:40.01,859.0
2000m SC,Women,7:23.34,858.0
3000m,Women,10:18.68,858.0
3000m SC,Women,11:44.68,858.0
2 Miles,Women,11:05.60,858.0
5000m,Women,17:49.52,858.0
10000m,Women,37:41.32,858.0
2000m SC,Women,7:23.60,857.0
3000m,Women,10:19.02,857.0
3000m SC,Women,11:45.15,857.0
2 Miles,Women,11:05.97,857.0
5000m,Women,17:50.12,857.0
10000m,Women,37:42.62,857.0
2000m SC,Women,7:23.85,856.0
3000m,Women,10:19.36,856.0
3000m SC,Women,11:45.62,856.0
2 Miles,Women,11:06.34,856.0
5000m,Women,17:50.72,856.0
10000m,Women,37:43.93,856.0
2000m SC,Women,7:24.11,855.0
3000m,Women,10:19.70,855.0
3000m SC,Women,11:46.09,855.0
2 Miles,Women,11:06.70,855.0
5000m,Women,17:51.32,855.0
10000m,Women,37:45.23,855.0
2000m SC,Women,7:24.36,854.0
3000m,Women,10:20.04,854.0
3000m SC,Women,11:46.56,854.0
2 Miles,Women,11:07.07,854.0
5000m,Women,17:51.92,854.0
10000m,Women,37:46.54,854.0
2000m SC,Women,7:24.62,853.0
3000m,Women,10:20.38,853.0
3000m SC,Women,11:47.03,853.0
2 Miles,Women,11:07.44,853.0
5000m,Women,17:52.53,853.0
10000m,Women,37:47.85,853.0
2000m SC,Women,7:24.87,852.0
3000m,Women,10:20.72,852.0
3000m SC,Women,11:47.50,852.0
2 Miles,Women,11:07.81,852.0
5000m,Women,17:53.13,852.0
10000m,Women,37:49.16,852.0
2000m SC,Women,7:25.13,851.0
3000m,Women,10:21.06,851.0
3000m SC,Women,11:47.98,851.0
2 Miles,Women,11:08.18,851.0
5000m,Women,17:53.73,851.0
10000m,Women,37:50.47,851.0
2000m SC,Women,7:25.38,850.0
3000m,Women,10:21.40,850.0
3000m SC,Women,11:48.45,850.0
2 Miles,Women,11:08.55,850.0
5000m,Women,17:54.33,850.0
10000m,Women,37:51.78,850.0
2000m SC,Women,7:25.64,849.0
3000m,Women,10:21.74,849.0
3000m SC,Women,11:48.92,849.0
2 Miles,Women,11:08.92,849.0
5000m,Women,17:54.94,849.0
10000m,Women,37:53.09,849.0
2000m SC,Women,7:25.89,848.0
3000m,Women,10:22.08,848.0
3000m SC,Women,11:49.39,848.0
2 Miles,Women,11:09.29,848.0
5000m,Women,17:55.54,848.0
10000m,Women,37:54.40,848.0
2000m SC,Women,7:26.15,847.0
3000m,Women,10:22.42,847.0
3000m SC,Women,11:49.86,847.0
2 Miles,Women,11:09.66,847.0
5000m,Women,17:56.15,847.0
10000m,Women,37:55.71,847.0
2000m SC,Women,7:26.41,846.0
3000m,Women,10:22.76,846.0
3000m SC,Women,11:50.34,846.0
2 Miles,Women,11:10.03,846.0
5000m,Women,17:56.75,846.0
10000m,Women,37:57.03,846.0
2000m SC,Women,7:26.66,845.0
3000m,Women,10:23.10,845.0
3000m SC,Women,11:50.81,845.0
2 Miles,Women,11:10.40,845.0
5000m,Women,17:57.36,845.0
10000m,Women,37:58.34,845.0
2000m SC,Women,7:26.92,844.0
3000m,Women,10:23.44,844.0
3000m SC,Women,11:51.28,844.0
2 Miles,Women,11:10.77,844.0
5000m,Women,17:57.96,844.0
10000m,Women,37:59.66,844.0
2000m SC,Women,7:27.17,843.0
3000m,Women,10:23.78,843.0
3000m SC,Women,11:51.75,843.0
2 Miles,Women,11:11.14,843.0
5000m,Women,17:58.57,843.0
10000m,Women,38:00.97,843.0
2000m SC,Women,7:27.43,842.0
3000m,Women,10:24.12,842.0
3000m SC,Women,11:52.23,842.0
2 Miles,Women,11:11.51,842.0
5000m,Women,17:59.17,842.0
10000m,Women,38:02.29,842.0
2000m SC,Women,7:27.69,841.0
3000m,Women,10:24.47,841.0
3000m SC,Women,11:52.70,841.0
2 Miles,Women,11:11.88,841.0
5000m,Women,17:59.78,841.0
10000m,Women,38:03.61,841.0
2000m SC,Women,7:27.95,840.0
3000m,Women,10:24.81,840.0
3000m SC,Women,11:53.18,840.0
2 Miles,Women,11:12.25,840.0
5000m,Women,18:00.39,840.0
10000m,Women,38:04.92,840.0
2000m SC,Women,7:28.20,839.0
3000m,Women,10:25.15,839.0
3000m SC,Women,11:53.65,839.0
2 Miles,Women,11:12.62,839.0
5000m,Women,18:00.99,839.0
10000m,Women,38:06.24,839.0
2000m SC,Women,7:28.46,838.0
3000m,Women,10:25.49,838.0
3000m SC,Women,11:54.13,838.0
2 Miles,Women,11:13.00,838.0
5000m,Women,18:01.60,838.0
10000m,Women,38:07.56,838.0
2000m SC,Women,7:28.72,837.0
3000m,Women,10:25.84,837.0
3000m SC,Women,11:54.60,837.0
2 Miles,Women,11:13.37,837.0
5000m,Women,18:02.21,837.0
10000m,Women,38:08.88,837.0
2000m SC,Women,7:28.98,836.0
3000m,Women,10:26.18,836.0
3000m SC,Women,11:55.08,836.0
2 Miles,Women,11:13.74,836.0
5000m,Women,18:02.82,836.0
10000m,Women,38:10.20,836.0
2000m SC,Women,7:29.23,835.0
3000m,Women,10:26.52,835.0
3000m SC,Women,11:55.55,835.0
2 Miles,Women,11:14.11,835.0
5000m,Women,18:03.42,835.0
10000m,Women,38:11.53,835.0
2000m SC,Women,7:29.49,834.0
3000m,Women,10:26.87,834.0
3000m SC,Women,11:56.03,834.0
2 Miles,Women,11:14.48,834.0
5000m,Women,18:04.03,834.0
10000m,Women,38:12.85,834.0
2000m SC,Women,7:29.75,833.0
3000m,Women,10:27.21,833.0
3000m SC,Women,11:56.50,833.0
2 Miles,Women,11:14.86,833.0
5000m,Women,18:04.64,833.0
10000m,Women,38:14.17,833.0
2000m SC,Women,7:30.01,832.0
3000m,Women,10:27.55,832.0
3000m SC,Women,11:56.98,832.0
2 Miles,Women,11:15.23,832.0
5000m,Women,18:05.25,832.0
10000m,Women,38:15.50,832.0
2000m SC,Women,7:30.27,831.0
3000m,Women,10:27.90,831.0
3000m SC,Women,11:57.46,831.0
2 Miles,Women,11:15.60,831.0
5000m,Women,18:05.86,831.0
10000m,Women,38:16.82,831.0
2000m SC,Women,7:30.53,830.0
3000m,Women,10:28.24,830.0
3000m SC,Women,11:57.93,830.0
2 Miles,Women,11:15.98,830.0
5000m,Women,18:06.47,830.0
10000m,Women,38:18.15,830.0
2000m SC,Women,7:30.78,829.0
3000m,Women,10:28.59,829.0
3000m SC,Women,11:58.41,829.0
2 Miles,Women,11:16.35,829.0
5000m,Women,18:07.08,829.0
10000m,Women,38:19.47,829.0
2000m SC,Women,7:31.04,828.0
3000m,Women,10:28.93,828.0
3000m SC,Women,11:58.89,828.0
2 Miles,Women,11:16.73,828.0
5000m,Women,18:07.69,828.0
10000m,Women,38:20.80,828.0
2000m SC,Women,7:31.30,827.0
3000m,Women,10:29.28,827.0
3000m SC,Women,11:59.37,827.0
2 Miles,Women,11:17.10,827.0
5000m,Women,18:08.31,827.0
10000m,Women,38:22.13,827.0
2000m SC,Women,7:31.56,826.0
3000m,Women,10:29.62,826.0
3000m SC,Women,11:59.84,826.0
2 Miles,Women,11:17.47,826.0
5000m,Women,18:08.92,826.0
10000m,Women,38:23.46,826.0
2000m SC,Women,7:31.82,825.0
3000m,Women,10:29.97,825.0
3000m SC,Women,12:00.32,825.0
2 Miles,Women,11:17.85,825.0
5000m,Women,18:09.53,825.0
10000m,Women,38:24.79,825.0
2000m SC,Women,7:32.08,824.0
3000m,Women,10:30.31,824.0
3000m SC,Women,12:00.80,824.0
2 Miles,Women,11:18.22,824.0
5000m,Women,18:10.14,824.0
10000m,Women,38:26.12,824.0
2000m SC,Women,7:32.34,823.0
3000m,Women,10:30.66,823.0
3000m SC,Women,12:01.28,823.0
2 Miles,Women,11:18.60,823.0
5000m,Women,18:10.76,823.0
10000m,Women,38:27.45,823.0
2000m SC,Women,7:32.60,822.0
3000m,Women,10:31.01,822.0
3000m SC,Women,12:01.76,822.0
2 Miles,Women,11:18.97,822.0
5000m,Women,18:11.37,822.0
10000m,Women,38:28.78,822.0
2000m SC,Women,7:32.86,821.0
3000m,Women,10:31.35,821.0
3000m SC,Women,12:02.24,821.0
2 Miles,Women,11:19.35,821.0
5000m,Women,18:11.98,821.0
10000m,Women,38:30.12,821.0
2000m SC,Women,7:33.12,820.0
3000m,Women,10:31.70,820.0
3000m SC,Women,12:02.72,820.0
2 Miles,Women,11:19.73,820.0
5000m,Women,18:12.60,820.0
10000m,Women,38:31.45,820.0
2000m SC,Women,7:33.38,819.0
3000m,Women,10:32.04,819.0
3000m SC,Women,12:03.20,819.0
2 Miles,Women,11:20.10,819.0
5000m,Women,18:13.21,819.0
10000m,Women,38:32.79,819.0
2000m SC,Women,7:33.64,818.0
3000m,Women,10:32.39,818.0
3000m SC,Women,12:03.68,818.0
2 Miles,Women,11:20.48,818.0
5000m,Women,18:13.83,818.0
10000m,Women,38:34.12,818.0
2000m SC,Women,7:33.90,817.0
3000m,Women,10:32.74,817.0
3000m SC,Women,12:04.16,817.0
2 Miles,Women,11:20.85,817.0
5000m,Women,18:14.44,817.0
10000m,Women,38:35.46,817.0
2000m SC,Women,7:34.16,816.0
3000m,Women,10:33.09,816.0
3000m SC,Women,12:04.64,816.0
2 Miles,Women,11:21.23,816.0
5000m,Women,18:15.06,816.0
10000m,Women,38:36.80,816.0
2000m SC,Women,7:34.42,815.0
3000m,Women,10:33.43,815.0
3000m SC,Women,12:05.12,815.0
2 Miles,Women,11:21.61,815.0
5000m,Women,18:15.67,815.0
10000m,Women,38:38.13,815.0
2000m SC,Women,7:34.68,814.0
3000m,Women,10:33.78,814.0
3000m SC,Women,12:05.60,814.0
2 Miles,Women,11:21.99,814.0
5000m,Women,18:16.29,814.0
10000m,Women,38:39.47,814.0
2000m SC,Women,7:34.95,813.0
3000m,Women,10:34.13,813.0
3000m SC,Women,12:06.09,813.0
2 Miles,Women,11:22.36,813.0
5000m,Women,18:16.91,813.0
10000m,Women,38:40.81,813.0
2000m SC,Women,7:35.21,812.0
3000m,Women,10:34.48,812.0
3000m SC,Women,12:06.57,812.0
2 Miles,Women,11:22.74,812.0
5000m,Women,18:17.52,812.0
10000m,Women,38:42.15,812.0
2000m SC,Women,7:35.47,811.0
3000m,Women,10:34.83,811.0
3000m SC,Women,12:07.05,811.0
2 Miles,Women,11:23.12,811.0
5000m,Women,18:18.14,811.0
10000m,Women,38:43.50,811.0
2000m SC,Women,7:35.73,810.0
3000m,Women,10:35.17,810.0
3000m SC,Women,12:07.53,810.0
2 Miles,Women,11:23.50,810.0
5000m,Women,18:18.76,810.0
10000m,Women,38:44.84,810.0
2000m SC,Women,7:35.99,809.0
3000m,Women,10:35.52,809.0
3000m SC,Women,12:08.02,809.0
2 Miles,Women,11:23.88,809.0
5000m,Women,18:19.38,809.0
10000m,Women,38:46.18,809.0
2000m SC,Women,7:36.26,808.0
3000m,Women,10:35.87,808.0
3000m SC,Women,12:08.50,808.0
2 Miles,Women,11:24.25,808.0
5000m,Women,18:19.99,808.0
10000m,Women,38:47.52,808.0
2000m SC,Women,7:36.52,807.0
3000m,Women,10:36.22,807.0
3000m SC,Women,12:08.98,807.0
2 Miles,Women,11:24.63,807.0
5000m,Women,18:20.61,807.0
10000m,Women,38:48.87,807.0
2000m SC,Women,7:36.78,806.0
3000m,Women,10:36.57,806.0
3000m SC,Women,12:09.47,806.0
2 Miles,Women,11:25.01,806.0
5000m,Women,18:21.23,806.0
10000m,Women,38:50.22,806.0
2000m SC,Women,7:37.04,805.0
3000m,Women,10:36.92,805.0
3000m SC,Women,12:09.95,805.0
2 Miles,Women,11:25.39,805.0
5000m,Women,18:21.85,805.0
10000m,Women,38:51.56,805.0
2000m SC,Women,7:37.31,804.0
3000m,Women,10:37.27,804.0
3000m SC,Women,12:10.44,804.0
2 Miles,Women,11:25.77,804.0
5000m,Women,18:22.47,804.0
